1908	120.	0.	
1908	0.	0.	
1908	0.	0.	
1909	0.	0.	
1909	0.	0.	
1909	2.	0.	
1909	0.	0.	
1909	881.	0.	
1909	1861.	0.	
1909	1090.	0.	
1909	203.	0.	
1909	278.	0.	
1909	120.	0.	
1909	0.	0.	
1909	0.	0.	
1910	0.	0.	
1910	0.	0.	
1910	14.	0.	
1910	118.	0.	
1910	931.	0.	
1910	2337.	0.	
1910	827.	0.	
1910	222.	0.	
1910	252.	0.	
1910	251.	0.	
1910	0.	0.	
1910	0.	0.	
1911	0.	0.	
1911	0.	0.	
1911	14.	0.	
1911	118.	0.	
1911	881.	0.	
1911	1861.	0.	
1911	1090.	0.	
1911	203.	0.	
1911	278.	0.	
1911	251.	0.	
1911	0.	0.	
1911	0.	0.	
1912	0.	0.	
1912	0.	0.	
1912	14.	0.	
1912	118.	0.	
1912	881.	0.	
1912	1861.	0.	
1912	1090.	0.	
1912	203.	0.	
1912	278.	0.	
1912	120.	0.	
1912	0.	0.	
1912	0.	0.	
1913	0.	0.	
1913	0.	0.	
1913	14.	0.	
1913	118.	0.	
1913	931.	0.	
1913	2337.	0.	
1913	827.	0.	
1913	222.	0.	
1913	252.	0.	
1913	251.	0.	
1913	0.	0.	
1913	0.	0.	
1914	0.	0.	
1914	0.	0.	
1914	2.	0.	
1914	0.	0.	
1914	881.	0.	
1914	1861.	0.	
1914	1090.	0.	
1914	203.	0.	
1914	278.	0.	
1914	251.	0.	
1914	0.	0.	
1914	0.	0.	
1915	0.	0.	
1915	0.	0.	
1915	14.	0.	
1915	0.	0.	
1915	931.	0.	
1915	1861.	0.	
1915	1090.	0.	
1915	203.	0.	
1915	278.	0.	
1915	251.	0.	
1915	0.	0.	
1915	0.	0.	
1916	0.	0.	
1916	0.	0.	
1916	2.	0.	
1916	0.	0.	
1916	881.	0.	
1916	1861.	0.	
1916	1090.	0.	
1916	203.	0.	
1916	278.	0.	
1916	251.	0.	
1916	0.	0.	
1916	0.	0.	
1917	0.	0.	
1917	0.	0.	
1917	2.	0.	
1917	0.	0.	
1917	931.	0.	
1917	1861.	0.	
1917	1090.	0.	
1917	203.	0.	
1917	278.	0.	
1917	120.	0.	
1917	0.	0.	
1917	0.	0.	
1918	0.	0.	
1918	0.	0.	
1918	14.	0.	
1918	118.	0.	
1918	881.	0.	
1918	1861.	0.	
1918	1090.	0.	
1918	203.	0.	
1918	278.	0.	
1918	251.	0.	
1918	0.	0.	
1918	0.	0.	
1919	0.	0.	
1919	0.	0.	
1919	14.	0.	
1919	0.	0.	
1919	881.	0.	
1919	2337.	0.	
1919	827.	0.	
1919	203.	0.	
1919	278.	0.	
1919	120.	0.	
1919	0.	0.	
1919	0.	0.	
1920	0.	0.	
1920	0.	0.	
1920	2.	0.	
1920	0.	0.	
1920	881.	0.	
1920	1861.	0.	
1920	1090.	0.	
1920	203.	0.	
1920	278.	0.	
1920	251.	0.	
1920	0.	0.	
1920	0.	0.	
1921	0.	0.	
1921	0.	0.	
1921	14.	0.	
1921	118.	0.	
1921	881.	0.	
1921	1861.	0.	
1921	1090.	0.	
1921	203.	0.	
1921	278.	0.	
1921	251.	0.	
1921	0.	0.	
1921	0.	0.	
1922	0.	0.	
1922	0.	0.	
1922	14.	0.	
1922	118.	0.	
1922	881.	0.	
1922	2337.	0.	
1922	827.	0.	
1922	203.	0.	
1922	252.	0.	
1922	120.	0.	
1922	0.	0.	
1922	0.	0.	
1923	0.	0.	
1923	0.	0.	
1923	14.	0.	
1923	118.	0.	
1923	881.	0.	
1923	1861.	0.	
1923	1090.	0.	
1923	203.	0.	
1923	278.	0.	
1923	251.	0.	
1923	0.	0.	
1923	0.	0.	
1924	0.	0.	
1924	0.	0.	
1924	2.	0.	
1924	118.	0.	
1924	881.	0.	
1924	1861.	0.	
1924	1090.	0.	
1924	222.	0.	
1924	252.	0.	
1924	120.	0.	
1924	0.	0.	
1924	0.	0.	
1925	0.	0.	
1925	0.	0.	
1925	14.	0.	
1925	118.	0.	
1925	931.	0.	
1925	2337.	0.	
1925	827.	0.	
1925	222.	0.	
1925	252.	0.	
1925	251.	0.	
1925	0.	0.	
1925	0.	0.	
1926	0.	0.	
