,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
IWRmultiplier,0.6064823663347135,0.6088122407154153,0.6177676696941587,0.6496777790508144,0.6567107905581007,0.6640143245295927,0.6770013187732803,0.6850242202252097,0.7101986344744431,0.7379996924701063,0.7429073978113716,0.7555188542242596,0.7740163525168773,0.7877697004971455,0.7973091065528309,0.8067710445844164,0.8124352553193707,0.8153880137083396,0.8228629011254762,0.8278542008088323,0.8356902197986454,0.8414263703942065,0.8462809306822825,0.8474314725161263,0.8506034686752303,0.8522806670752581,0.8530573686074694,0.8547089682523988,0.8561327671884168,0.8580769778472025,0.8582623831292256,0.8588120148818288,0.8599455249163165,0.8613021686023371,0.8635392617804906,0.8660397862650062,0.866554495377037,0.8669463493063438,0.8680514264728236,0.8684415069650379,0.8696382807744301,0.8709287433149958,0.8713805459355423,0.8720016165169329,0.8725028494347,0.8730650808003229,0.8730213497091558,0.8731263428247066,0.8735899958764216,0.8735899958764216,0.8762794095755556,0.8762794095755556,0.8762649519250595,0.8767384073240788,0.8770894977413791,0.8772216960207143,0.8773763559027641,0.8772293358336956,0.8779543715101469,0.8781031399241445,0.8781259566641959,0.878228135401156,0.8783203637429731,0.8784282314410337,0.8783791483131439,0.8784047517849716,0.8783547201708735,0.8782817134604418,0.8776461265345794,0.8753815067076375,0.8738669385390783,0.8735596202363786,0.8720843419510477,0.8715781270652381,0.8706791326386252,0.8684997492891634,0.8676621446543015,0.8672863831891731,0.8656500091349626,0.8620398385310637,0.8600585932569507,0.8557831879491243,0.8517006337186895,0.8507539135817918,0.8473623209168243,0.8449010201050561,0.8420066634247559,0.8380964797715269,0.8356638396500561,0.8324174100082298,0.8286662186905058,0.8261882301731636,0.8249388006125633,0.8214304147961429,0.8137377088445089,0.808234639484265,0.8063264737954777,0.804153435214973,0.802551789280499,0.796792702969761
RESloss,0.0048207666195722995,0.00477632896274354,0.004695744043107898,0.004345865218826889,0.004338095450296773,0.004204250605299784,0.004131167268317317,0.00404560447867776,0.003908980254420395,0.003708581865267841,0.0036949698277445792,0.0036892225954734937,0.003725683274544017,0.003668026317086708,0.003768475469181602,0.003915693064263756,0.004066643666343783,0.0041141888773969315,0.004245242348066988,0.004323220942411928,0.004367328959477628,0.004495966191739207,0.00453878652637698,0.004519132883418086,0.0045506490860995185,0.004593643079483816,0.004634040016445249,0.004639541216139353,0.004680717559189568,0.004728062937419266,0.004735801970119467,0.004817716158217857,0.00481929673016616,0.004845991433834924,0.0048777510227322775,0.005032682260189498,0.005028784838426609,0.005049973967037628,0.005101490115062872,0.005145397589129107,0.0051302710104708495,0.005179902597986989,0.005183961291137559,0.00519358340695702,0.005159383203460171,0.005177318981670905,0.005178321009474617,0.005179805692600105,0.005192638876817438,0.005192638876817438,0.0053106336651898125,0.0053106336651898125,0.005302327617602775,0.0053286709118345685,0.005327670909782453,0.005298185741939791,0.00530643498610209,0.005325218294849631,0.005305339957119647,0.00531829989152083,0.005249460876529071,0.005172637851882724,0.005079368793793512,0.005078535744163993,0.005090029715640298,0.005071129490813308,0.005020648141492577,0.0050001118488713515,0.0049561916354360705,0.004797924571883716,0.004779615407862508,0.00477609899786557,0.004620542019606173,0.004593012701171868,0.004521361737988771,0.004421463425568287,0.004331645667031864,0.004302940034803661,0.00422174913287965,0.004028749512707087,0.003968830239077491,0.0037485274564873065,0.0036398603668550264,0.0036168367139047396,0.003488789151163222,0.003346424705592317,0.0032319951312308995,0.003069431409306255,0.0030194742108531273,0.0029605546487566042,0.002854826723425626,0.00283275800749453,0.002806066254530928,0.002642272467017602,0.0024260225061831153,0.0022515246368815757,0.0022220957144302093,0.002174089762997516,0.0021214233142355095,0.0019488609695878574
TBDmultiplier,0.0008020598415443346,0.0008325039867392689,0.0008978854803352302,0.0010076453424871861,0.0010767578819904009,0.0011238051462585253,0.001160547980108283,0.0012499550744986074,0.0013698781194725717,0.001468971551528175,0.001480520633511514,0.0016139115100725703,0.0018876662905779207,0.00205334786493687,0.0020761166284637383,0.00220763828267648,0.0023006497466086556,0.0023247489504953267,0.0024143810111874973,0.0024924676446184553,0.0025561812346910754,0.002718574392163931,0.00273539109983433,0.0027854573201182647,0.002846611430859718,0.0028256612631469263,0.002862151990853584,0.0029039273527325044,0.002910093620925904,0.0029457026030705437,0.0029503559061099284,0.0029524825276596427,0.0029808691343246943,0.0029751898174069074,0.0030741966776987872,0.0031094149471086593,0.003115443535455391,0.003131117858387651,0.0031712954965470975,0.003171398878953693,0.0032287889782873233,0.003292176770798611,0.0032914948012843477,0.0033316474324775716,0.0033319324179998193,0.003370423176080515,0.003371519074888952,0.0033797775772682706,0.003391230180907914,0.003391230180907914,0.0035566874258755256,0.0035566874258755256,0.003561581198878178,0.0035733729205427497,0.0036103878995501996,0.0036124132421799108,0.003644973057992493,0.0036621882015008306,0.003673776164947889,0.0036820637017823477,0.003696122096133123,0.003675696861515552,0.003695518624860783,0.003706205917566377,0.003714748000630195,0.003699209323690833,0.0036645836829789042,0.003663924153791919,0.003626539370586039,0.003495629967895923,0.0034110497889966534,0.0033917072214908624,0.003382876198243284,0.00335541072291572,0.00333641862768172,0.0031947080142049277,0.0031712087816834003,0.003162374829188162,0.0031407904846796025,0.003041110169827886,0.00304318338724587,0.0030434436762571512,0.003047543057828334,0.0030211122718640663,0.0029960439524765376,0.0030220694099369317,0.003005656371872665,0.003002399016976656,0.0030171259744029206,0.0030352661938894353,0.0030351238666931494,0.003095131448632771,0.003085722319146941,0.003067714934605329,0.0030270901996496103,0.003061868385909887,0.0030865275129840744,0.003072062439356095,0.003075895355293811,0.0031088240882721613
M_Imultiplier,0.004536931265566602,0.004580021473122124,0.004705312457877843,0.005083742592600797,0.005090007462419944,0.005199735600871325,0.005267260174513948,0.005238594337652873,0.005451637614533922,0.005529263247139627,0.005500228077141416,0.005500348782470014,0.005452349551927492,0.005305623968591332,0.0051874837420355134,0.005046486015181355,0.004894561065126734,0.004812206399199729,0.0045890731796344114,0.004461577010395996,0.004195443254214692,0.004016090364748942,0.003895871424469265,0.003870622257687951,0.0037378779886190787,0.003699486373716544,0.003674019435724062,0.0035963522853692006,0.003507496846234037,0.003424534833423247,0.0034108377674761754,0.00337715197680025,0.0033392450958248544,0.0033116880579087894,0.0032474399979434527,0.0032214243197676417,0.003220704940984986,0.003219564179992435,0.003197427523066323,0.0031875720302483863,0.003155491929877599,0.003042654516887278,0.0030012382015725224,0.002985828252362856,0.002997064573846837,0.0029379191560352414,0.002944617448259785,0.0029375324327457274,0.002907192060688013,0.002907192060688013,0.002636670827676989,0.002636670827676989,0.002625506337384387,0.002612880358279862,0.0026057724833265547,0.002614489820767054,0.0026042871427926725,0.0026148305766225395,0.0026286818267692875,0.002629827258858511,0.0026574124427960013,0.002698844979467926,0.00271954641491376,0.0027393745402947613,0.0027194501807099964,0.0027123443529424376,0.002708927684638256,0.0027086434477345753,0.0026988770789655976,0.0027147778722289243,0.002732228232792603,0.002728074928831256,0.00276226918117878,0.0027529014720538147,0.0027952325543059474,0.00282732511535237,0.0028858412231571057,0.002883977754702624,0.002931370349879402,0.002995713556996524,0.0030990428632371937,0.0032279600642571233,0.003348734947413764,0.0033426230058849365,0.003411890325083738,0.0034910803759698322,0.0035729891517918577,0.003717086894379308,0.003735752021925776,0.0038236728786160946,0.0038594007511725675,0.003850921166180981,0.003911500797281737,0.003960983800824156,0.003917889011891601,0.003906601923194718,0.003883294747600262,0.0038912743905484795,0.003868381307864744,0.0038956436425631553
ShoshoneDMND,0.0017764968064114535,0.0017605001553097283,0.0017227511060060564,0.0017529204087156748,0.0017234340091046233,0.0017265353699377395,0.001783312738374963,0.0017782179936575344,0.0016843458717833415,0.001647968236509804,0.00168359275669648,0.0017814111801296632,0.0020492339615036906,0.002309368362550807,0.0024599798621766514,0.002658765608058128,0.002815081404247077,0.002922265994670304,0.0030567185707127994,0.0031172099272648262,0.003262209265381539,0.0034410316126726615,0.003496878039468288,0.003511719109066039,0.003560054655207823,0.003593027130140168,0.003614970502190155,0.00367379985243309,0.0036653184300933558,0.003741922025545679,0.003746707205899366,0.0037488412401380316,0.0037792902850281133,0.0038451031379844506,0.003926837578248902,0.0040464171770754785,0.004066505964811308,0.0040663581966946,0.004058058147315366,0.004089081758897793,0.00417416778542802,0.004235807095140576,0.004261119075634596,0.00427175731684435,0.004287859118339924,0.004312996029680976,0.0043191889130198054,0.0043250609059535825,0.004369632481201004,0.004369632481201004,0.004600213807970212,0.004600213807970212,0.004617799072936622,0.00464919391145615,0.004709959774272387,0.004730797178029647,0.0047467677365935065,0.004811837944754167,0.004884699942188988,0.0049850518939023435,0.005119489493990898,0.005260990517232889,0.0053023697538708125,0.005337274966395445,0.005358646370539226,0.005366900243121092,0.005409831344440098,0.005488217259976169,0.005530765461675777,0.005783003977422523,0.005837416223707988,0.005869673869339979,0.005923728703456362,0.005921265267297194,0.0060152676225336725,0.006050169530843291,0.006107285288518643,0.006090704113502851,0.006089805966946735,0.006240401426858653,0.0062543581811309555,0.006426112031772282,0.006435672545652925,0.006450426313571228,0.006539990379022171,0.006586562516460793,0.006535058133992477,0.0065057306527277915,0.006545590235946483,0.00651468208737497,0.006548187828762373,0.00652101211164126,0.006479646803436912,0.006531111920551574,0.006313641551659657,0.006251498868940135,0.006252982285888457,0.0062291640398591626,0.006199629609616965,0.006081100270825543
ENVflows,0.0018306970065191661,0.0018681422303039015,0.0018992315572093365,0.001911888421002341,0.001919338176806108,0.0019608887765137743,0.001978840200704982,0.0019906517076576655,0.002047561047947561,0.0022216283952440183,0.002240220723046615,0.002363563540314134,0.0027636869111259945,0.003184481294813164,0.0035493165622566664,0.003834127502509454,0.004090975826659491,0.004288031749565094,0.00472761351536308,0.004967373338971846,0.0055459242516776395,0.006049909578831827,0.006388726643535673,0.006480828020138148,0.006907239661480972,0.0070718897589419905,0.00715882328765702,0.007354335497251289,0.007491416417546399,0.007740260842606694,0.007741069085427497,0.007811168199929806,0.008082884541388825,0.008297880690826043,0.008720437811947014,0.009155392141647711,0.009241628674376482,0.00933495302217376,0.009494940638486361,0.009571654042002045,0.00978289240767631,0.010040342493106683,0.010147482575324747,0.010213340705706342,0.0102564937053776,0.010338874010107463,0.010372577733604924,0.010405706956967329,0.010492901700824576,0.010492901700824576,0.011258770069592498,0.011258770069592498,0.011266032742305398,0.011365468883096594,0.011642405698480553,0.011716702442233507,0.011722960758596027,0.011859709834311958,0.0120549474650016,0.012218511927834436,0.012305786372423917,0.012271105415395306,0.012427417163426562,0.012394349082872553,0.0124224123062524,0.012429922318204117,0.012408437138129122,0.012365522824441042,0.01233937278412693,0.012409300586764293,0.012421428059076454,0.012309944804044272,0.012094500801584935,0.012119058956975032,0.01204441554358063,0.01174766308551395,0.011728294756150278,0.01171384722854398,0.011628553935911145,0.011287192397093132,0.01110319712491063,0.010809681251402458,0.010497497464977357,0.010414565247550026,0.010210214185156743,0.010090577866112617,0.009920715428846013,0.009678085331160647,0.009552911948805143,0.009319695820505083,0.009079874032444951,0.008960260264266438,0.008936960445857818,0.008767781837137242,0.008346888197044407,0.00815500741188862,0.008106164541308107,0.008034254741426137,0.008006289948308263,0.00792368911441775
EVAdelta,0.016792302459730058,0.01670101133801904,0.016694712923284942,0.01646769350559019,0.016262635369577838,0.016486339426421092,0.016272608306803892,0.016189162868419975,0.015789507039564978,0.015076246471789474,0.014902107261483456,0.01457150241781165,0.013982278160915325,0.013530234247352994,0.013126071586964064,0.012562761931714394,0.01213380163464202,0.011961947013376356,0.011609678195224874,0.011398446657153042,0.011003740452633226,0.010696348894696563,0.010402985513728829,0.010327588503290751,0.01021920383772321,0.010158659037485739,0.010091799424862373,0.010031374945065128,0.009988397162936397,0.009955464831336582,0.009927792982166742,0.009853143754952644,0.009852582971212644,0.009840955918192635,0.009716638450693002,0.009742914803797775,0.009740811898849518,0.009754841687514419,0.009744427677223399,0.009744563912085962,0.009695370111227022,0.009639056294826115,0.009599004020599046,0.00962501440288814,0.009654186916903455,0.009643643184354277,0.009665012710130606,0.00965962464728273,0.009616968688450522,0.009616968688450522,0.009512067698814956,0.009512067698814956,0.009508590354654522,0.009566988834044061,0.009587384766240341,0.009648820028557619,0.009670196012559603,0.00961053515217224,0.009774898960124066,0.009823688360100486,0.009927333259046382,0.009950728977533137,0.010085997788000789,0.010112606855481125,0.010129890697500324,0.010102417888891732,0.010095908651825615,0.010126642969909708,0.010166059026244336,0.010225978861982378,0.010271020819261609,0.010207484144643923,0.01017510958359893,0.010151499147111538,0.010105126180457228,0.009966129905322517,0.009998518503249698,0.009994406611208739,0.009837069727980072,0.009626997299084516,0.009534599299059926,0.00939370022161479,0.009122897259071451,0.009119279511444216,0.009083144658135645,0.00904080811746411,0.00899762286085338,0.008810533183595043,0.008753816564895106,0.008638178175573549,0.008549956773284318,0.008515870580685085,0.008522243602310815,0.008428851788167853,0.008345614240537903,0.008286696783742067,0.008232388941261763,0.008240462047041824,0.008204820374325296,0.008136478053315166
XBM_mu0,0.013113556669978885,0.013245353762362178,0.013754987691061465,0.015095419786908468,0.015400139830423897,0.015772861647245527,0.016262239591557492,0.016553551413810284,0.018047288149881106,0.01951769906108275,0.019799804856645325,0.02052801827732669,0.021838326144132048,0.02266174509329863,0.02337547884620357,0.02378198986225584,0.02397157806348368,0.024132370923841687,0.024394304579028758,0.02446318185766723,0.0245538686408268,0.02449852363251653,0.024627831891458136,0.024644925693763056,0.024646414632412288,0.024631728700859567,0.02470624427443924,0.0246806763604233,0.024728915291814278,0.024844775936221194,0.024845675341747493,0.02492722947410293,0.024930578226266913,0.0248616812947831,0.02515730272362889,0.025120146985774017,0.025094572239841368,0.02518423937990884,0.02524973372142364,0.025242763618741157,0.025382500105784387,0.025644339309381734,0.02574868070830152,0.025676356355181184,0.025776668491064508,0.025864703661879353,0.0258450845661281,0.025886159167970605,0.02605392433658737,0.02605392433658737,0.02676823049212986,0.02676823049212986,0.026817288518284667,0.02688879097515221,0.027036300102949,0.027038898023404673,0.027094369112846833,0.027316329327792533,0.02743694584534701,0.02770391623225549,0.028062118431567917,0.028435118116291146,0.028738446966650583,0.028907805249820947,0.0289661802306502,0.028982810017432588,0.028960738657357057,0.02904276447037793,0.029349865510716826,0.030045648683610367,0.030633535963062116,0.030722302387652053,0.030964577737209446,0.03104222361310464,0.03128811938363265,0.031858903662149905,0.03211078486183515,0.03215925656053293,0.03256153392423124,0.03318206675177701,0.0337180319436874,0.034652457523217176,0.03533480408151891,0.03557154381195378,0.03633761140004413,0.03677249825705495,0.037448832546924556,0.03792976251809666,0.03842661124046844,0.0388104091935682,0.03948817226545879,0.03982028243776301,0.03983561164574134,0.04032757034460499,0.04137008708364954,0.04225428425396065,0.04248692950105779,0.04277192607457083,0.04298902436534685,0.04351955237782315
XBM_sigma0,0.004683452131133426,0.004681466093545392,0.004591252546251994,0.004327728294727363,0.004251805169620486,0.0041863039074577545,0.004193306795541146,0.004232641016333263,0.004221342715831319,0.004017016570570861,0.00404010698521697,0.003977197391371452,0.0038854318441731922,0.003714822258389352,0.0036190020395269386,0.003541932725180344,0.003465581136862347,0.003474636666414932,0.0033742919358203376,0.0034080923626220723,0.0033185124310016845,0.003256352543686484,0.0032136278904992817,0.003212174535632237,0.003189040373521303,0.003201487349288919,0.0031880530334959293,0.0031866021917920585,0.0031663560824563924,0.003166821333683231,0.003165125667105344,0.003194328361465506,0.003227002791850338,0.0032649673684518156,0.003262539469436148,0.003387849855984478,0.003404592159994918,0.003427247268092499,0.0034508553707796184,0.0034595057674431263,0.0035299776266926384,0.0036071931846548546,0.0036654835771641973,0.0036788587230745236,0.0037090076614410767,0.003753918383288379,0.0037538238986733136,0.003758210460725596,0.003776127109982981,0.003776127109982981,0.0039842637798735625,0.0039842637798735625,0.004001094871405554,0.004048825313612321,0.004151447791042351,0.004174137788509645,0.004197006022894131,0.004293746694099642,0.0044095280048549014,0.004539009797404973,0.004729629034157086,0.004870098100148368,0.005134835028253937,0.005205112857948925,0.005227967925048866,0.00523925751488499,0.005310889458638908,0.00544379716356953,0.0055341318368026865,0.006251106592023565,0.006578290535487324,0.0067396752876126755,0.007062682757557022,0.007160610051342758,0.007339781876132067,0.00773261080175885,0.007857442056216194,0.007900121493066644,0.008237636205127392,0.00868421621834135,0.008982884337077604,0.009454423010090519,0.009624692080313253,0.009678669106754237,0.009845753774586657,0.009872359555164165,0.010044167739838175,0.010294847904115447,0.010365753737668421,0.010521883769993284,0.010645915194819945,0.010651510801447906,0.010687729170381771,0.010690546140517338,0.010981660441043668,0.010999647427331463,0.01097655394866598,0.010966002679376025,0.010953064515092316,0.01099260243961642
XBM_mu1,0.012677036673228692,0.01247158816607643,0.012014835128649622,0.010279039423612192,0.009877668151989209,0.009562707863868954,0.008839083669193901,0.00845675296669536,0.0072517690980392156,0.0062209505423687795,0.006028381745313733,0.0054447038792803,0.00460328047446484,0.004028312442328065,0.0036013061627312958,0.0032072780558739917,0.002934605425675696,0.002814672152756816,0.0025563497144307935,0.0023627607002623522,0.0021231328471335797,0.001971726209829856,0.0018522933543537964,0.001831754796472511,0.0017722636465857735,0.0017149421188253002,0.0017002257793326838,0.0016494135973865339,0.0016178848472672774,0.0015699118241387145,0.001568736886450276,0.0015651936884722632,0.0015384010913298267,0.0014795232546509158,0.0014501603719521221,0.0014133972385232273,0.0014158170686228277,0.0014240388553684597,0.001413402749420846,0.0014044271772880475,0.001407215658054939,0.0013827416171890768,0.0013914266312756557,0.0013769085174461277,0.0013735814993208852,0.0013623803122448362,0.0013675938577941832,0.0013756138742465882,0.0013701288367280408,0.0013701288367280408,0.001371102008745728,0.001371102008745728,0.0013718096495026408,0.0013950826609079715,0.0014133195095782315,0.0014265029579998124,0.0014375965024953075,0.0014787263862249904,0.0014948247053005468,0.001557692169769293,0.0016506258837745659,0.0018019429714510162,0.002013549829259962,0.0020882087701565495,0.002108956492958622,0.002113387340918831,0.0021705953567301393,0.002286961299794959,0.0023854048343771744,0.002767413200428296,0.003009483896127475,0.003111381804716542,0.003342241478152768,0.0034240294213518756,0.00359516286471278,0.0040302847577859185,0.0041385667475815095,0.004173340820356213,0.004438224886662255,0.00491719603081986,0.005142636234690091,0.00568216146434078,0.0060480038281180626,0.006093461110562249,0.006369273545965188,0.006552269343817631,0.006728371617243732,0.007165772132861726,0.007370063761941766,0.007522515231899811,0.007675167512960003,0.00778783008249306,0.007899293715087656,0.00818236547528903,0.008731696832948327,0.009147193534932882,0.00926186493192601,0.009408770107841477,0.009575018727302194,0.009868173918081025
