,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
IWRmultiplier,0.20244431315475042,0.26410691968953215,0.3176843690611424,0.39788911878916755,0.4426469270115484,0.4626264381297116,0.4661698928913104,0.47077391888347386,0.4741261084568964,0.4824959434032239,0.4874801228969252,0.5043906435418659,0.519887592447856,0.522442804201954,0.538242182037912,0.5554559961498458,0.5659686330581704,0.575778175227315,0.5802034523318453,0.5816522637309212,0.5823637677508101,0.5823637677508101,0.5823637677508101,0.584855884905169,0.584855884905169,0.584855884905169,0.584855884905169,0.5856302818721126,0.5878178625285138,0.5884508530672163,0.5896793200845034,0.5931950518732959,0.5954594566548304,0.601229153346512,0.6039637149776707,0.6118405113667955,0.6161759353212628,0.6180470543561805,0.621350533491822,0.6292055214042195,0.633560345363206,0.6385689114659892,0.6425513277929635,0.6472708968798958,0.6495054060092971,0.6585707113967227,0.6631956588269459,0.6631956588269459,0.6819444581843058,0.6850679689641961,0.6857679174066486,0.6877350468516272,0.6937521594049878,0.6941549966329333,0.6946701077741393,0.694746305093203,0.6962732837266348,0.6995904066929306,0.7002031613457542,0.7009666134631727,0.7035756144583889,0.7068153727469328,0.707736430948196,0.7076479507267195,0.7078078111700412,0.707881257021013,0.7080432137015333,0.7082690468776218,0.7078749090046875,0.7074463804908143,0.7067746910472874,0.7046248942972732,0.7036206612660449,0.7019483143183765,0.7004303774059042,0.6981674234559871,0.6918736426301486,0.6899752205681582,0.6851520955455498,0.6834596660893795,0.6799476665505375,0.671875012274388,0.647897871319949,0.6334636497940789,0.6185929648489057,0.6098427036428999,0.5923089686698355,0.5655194439624351,0.5542409969365722,0.540626664741428,0.5091773377411901,0.4939674277380238,0.48102096646520986,0.4639151241144206,0.44738420277520896,0.3955584463742967,0.38561252510307453,0.3714205855291377,0.3578345848788085,0.34532054080567165
RESloss,4.438730517430933e-05,4.258193156780887e-05,1.4134337173565825e-05,1.3374655646880562e-05,7.524654414114984e-06,1.45345026481003e-06,6.035055266639944e-07,4.209132465904375e-07,2.2107911390456536e-08,1.5079416126884126e-07,1.4290096069791147e-06,3.2577287016888334e-06,1.1137805519090271e-05,1.2098740077903791e-05,1.8400906982907195e-05,2.361766906155971e-05,2.7940853759345075e-05,2.778556416638267e-05,2.2172638581952064e-05,2.2064537515742444e-05,2.5301123614762666e-05,2.5301123614762666e-05,2.5301123614762666e-05,2.9197047473283888e-05,2.9197047473283888e-05,2.9197047473283888e-05,2.9197047473283888e-05,3.115882703463857e-05,3.059249852699342e-05,3.105053602825425e-05,3.4461038541544475e-05,3.580529814939393e-05,3.169078811215975e-05,4.072457460790879e-05,3.792320995410492e-05,3.779671840931087e-05,3.3609128474831884e-05,3.026158116836708e-05,2.4849079972466548e-05,1.7383083051547565e-05,1.688316287673519e-05,1.876682550716602e-05,1.5629966279795404e-05,1.382675485572804e-05,1.4379682339193955e-05,5.623905282914343e-06,2.8648106085160663e-06,2.8648106085160663e-06,8.433603249091703e-07,7.05483930163453e-07,6.845205436922797e-07,5.671006730878503e-08,8.337025769744599e-08,4.743263648521179e-08,3.768502976342347e-08,1.3098019557844509e-08,2.384964226109787e-09,7.626420817086199e-08,1.8747319729950362e-07,1.707358467939457e-07,7.030881504777042e-07,5.537831538893201e-07,1.0357603749122646e-06,5.461169588771853e-07,2.3179890251689983e-07,7.704897697635715e-08,3.6044708218163635e-08,2.2916407793616145e-07,2.3639155473098583e-06,3.972725717282799e-06,7.741677032435668e-06,1.6169004147248422e-05,2.2524992059902438e-05,3.16064135694738e-05,4.3812265482889856e-05,5.729306861446126e-05,7.892633642037072e-05,0.00010085912845625433,0.0001276620922450178,0.00013655035723292297,0.00014984060172651414,0.00017498121558068291,0.000309866568428796,0.0003661520330249246,0.0004286606450275565,0.0004689840747227336,0.0005827188269763584,0.0007691997558749719,0.0008717854957451809,0.0009090983030675126,0.0010342695258311885,0.0011135882696697852,0.0011098668051874316,0.0011001130954328975,0.0010943864452335195,0.0008077277076312672,0.0005521012963851657,8.526676530251631e-05,6.214887804301128e-05,0.00026897067785691675
TBDmultiplier,2.2431849388993008e-05,2.2754634029342746e-05,2.8122183018619573e-05,0.0002547174905505045,0.0005468069765928174,0.0006486791557676064,0.0006508674895611133,0.0006435515490870181,0.0006591482696118867,0.0007996919010976322,0.0008244671781286739,0.000996139867025514,0.001172873494071358,0.001175275735199599,0.0012080653175676748,0.0011791042666121632,0.0011591995480912942,0.001176657794944913,0.0011976561944685438,0.001193362046422064,0.0011833525517861432,0.0011833525517861432,0.0011833525517861432,0.0011398200201742092,0.0011398200201742092,0.0011398200201742092,0.0011398200201742092,0.001147907342262111,0.0011620984553215585,0.0011417773904829343,0.0011656194992211155,0.0011332527807725867,0.0011350169467558846,0.0010950285300895812,0.00109129925630147,0.0010822996208832425,0.0010982547396157782,0.0010884827986025192,0.0010895918273372551,0.0010363366333772106,0.0010041232704631753,0.0009566961272237107,0.0009459867705361447,0.0008824383961509863,0.0008737539617778012,0.0007874872616104867,0.0007265239231454279,0.0007265239231454279,0.0006812368476259989,0.0006669826634596587,0.0006723583018312107,0.0006299036700855298,0.0005525563156911772,0.0005461345168485954,0.0005364882629582679,0.0005272890095783245,0.0005034229925219291,0.0004831432317810025,0.0004714207856337804,0.0004773025519579921,0.0004932288816338337,0.0005679097497977015,0.0005899067792605184,0.000597435095316623,0.0006107479518581149,0.0006156972190669574,0.0006138926968684011,0.0006097000678951803,0.0006626282312713894,0.0007170130194146251,0.0007846192261093954,0.0009861839471330125,0.001040672238078244,0.0010960587412858214,0.0011589346887000973,0.0012472143124927504,0.0014199975919275687,0.0014344288369582125,0.0015262970713544322,0.0015597629861408002,0.0016725578590376378,0.0016875467613027828,0.0017130590725946693,0.0017342424739285045,0.0016559154254562891,0.0016279089048326645,0.0015747946781846656,0.0013982864538190087,0.0013626392799117593,0.0013311984047659209,0.0011840896914832033,0.0011300721545436376,0.0010723898688823619,0.0009948526956125026,0.0009156739108940881,0.0006679302367382789,0.0005262253565844199,0.0004253628240533658,0.0005501645439169867,0.0010459000602224267
M_Imultiplier,0.0029240599483211227,0.002681280224872684,0.0014074347371768603,0.0008685302302882114,0.00048253928563679604,0.0004445734814013669,0.0004450772298687511,0.00045691254990565255,0.0004580253372332699,0.0004972281971928894,0.0004878192837339812,0.0004353307051631061,0.0004120322301048862,0.0004139258097540788,0.0004182274604794811,0.0004228544017687019,0.00047333701210727774,0.0005338094419909956,0.0005413301914543034,0.0005389791701370106,0.0005380126588593326,0.0005380126588593326,0.0005380126588593326,0.0005506758450879445,0.0005506758450879445,0.0005506758450879445,0.0005506758450879445,0.0005611626862200847,0.0005556499979975094,0.0005616068032524568,0.0005771007203779766,0.0005856785198145031,0.0006143124281282608,0.0006161687812800132,0.0006256184175602586,0.0006285302573064699,0.0006388893827937725,0.0006522507301433,0.0006699464648999287,0.0007020179331850285,0.0007311388959840848,0.0007320287557972538,0.0007563065589946127,0.0007980599727818172,0.0008185228948773826,0.0009168064699953682,0.0009654520682159662,0.0009654520682159662,0.0009533428559485024,0.0009159013769790558,0.0009062345207863087,0.000917590693107706,0.0007567263741573571,0.0007455591634512038,0.0007380066617932446,0.0007306158058888457,0.0006958479356440339,0.0006150279218257726,0.0005909310722815864,0.0005567307242286823,0.0004552520360241452,0.00030577764314576594,0.00024720709554382214,0.0002363806470571106,0.00022348706485042502,0.00021918762712858086,0.00020909114175349242,0.00019310672111383376,0.00013876193065531783,0.0001301084544778064,0.00011533960758525197,0.00010035530380592128,9.038495366897603e-05,8.152722362775311e-05,8.159029240362159e-05,9.22065119609572e-05,0.00011505882697604441,0.00013543902303669864,0.00017384311872059577,0.0001886151982465334,0.00022648681602410736,0.0002890632679800609,0.0005373050249114497,0.0006864330336563418,0.0007902870916324245,0.000905625116590314,0.0010412662686672958,0.0011287845671942298,0.0011169755138028536,0.0010815256476143231,0.0008930512882325825,0.0007605651462032625,0.0006887197080580609,0.000553621297167739,0.0004212081630007303,6.25958743573074e-05,4.825213162551467e-05,0.00012093091607112694,0.00017227787276652418,3.211006633363489e-06
ShoshoneDMND,0.0006368543572521368,0.0005750255543576221,0.0009786620562113324,0.0010672306659619268,0.0009761240735455257,0.0009272922496768032,0.0008947618491733644,0.0009106917568048045,0.0008941806427806842,0.0008853666862156384,0.0008478933257927146,0.0007394732732752818,0.0007378353778338953,0.0007593230999750622,0.0007125078351822856,0.0005995286965408964,0.0005342290932607296,0.00046702939164222634,0.000446047027655605,0.00044372363999078956,0.00044464430126278653,0.00044464430126278653,0.00044464430126278653,0.000427402514095232,0.000427402514095232,0.000427402514095232,0.000427402514095232,0.0004067669127543194,0.00038905688524548676,0.0003795483627850871,0.00036244089296399995,0.00033357615243290173,0.000318262885620757,0.0002576336383228739,0.00022624586222663723,0.00018449346388504928,0.00016373789251233895,0.0001547010783171654,0.000138816421270338,9.683994955167474e-05,7.726430642940318e-05,6.754726052526916e-05,5.115482657869208e-05,3.925438492657918e-05,2.7672629819619488e-05,7.4418344861992836e-06,3.672434580215267e-06,3.672434580215267e-06,1.9132723144688057e-06,1.7433294355884144e-06,1.746348751496818e-06,2.291723431468995e-06,3.545290727657857e-10,1.4864593544938742e-07,7.255325077393238e-07,7.469214782229727e-07,1.4391270309888071e-06,2.505609046354884e-06,4.179506276624778e-06,5.057445366496438e-06,1.4428924058451642e-05,3.571894729526015e-05,5.190859808801296e-05,5.5539987674047e-05,6.07838252377757e-05,6.14615051948153e-05,6.013396744242172e-05,5.641312299842216e-05,5.8497300681747966e-05,5.3368739846404445e-05,4.2859477605072804e-05,1.813355664070926e-05,1.5192499349780952e-05,8.892623311163028e-06,3.07991424031151e-06,5.543418120090848e-07,1.9219310440909965e-06,5.85336313740914e-06,1.7166991720607427e-05,1.898874457029187e-05,3.288404645296339e-05,6.812166711167578e-05,0.00013221258903195476,0.00014746346283645018,0.00014743743294698408,0.0001516969292796322,0.00016019943334866227,0.0001511157092219939,0.00015526716209179892,0.00016024538635051044,0.0001597855693408201,0.000163837830574054,0.00014161359543329866,0.00012715881942826357,0.00010171247588774968,3.7802222788152484e-05,2.7488287851373805e-05,1.0463744013367027e-05,5.3451424397721325e-09,6.280534136571259e-05
ENVflows,1.2111306107898123e-05,1.0696741548077426e-06,2.44300409790732e-07,0.00014928120138679724,0.0004579917280329582,0.0007142943030502558,0.0007664905897738494,0.0007853836117959201,0.0008004898449008868,0.0008725618743795627,0.0009309984611423072,0.001143487091483486,0.0013710419593163659,0.0013808243989296143,0.0015518562348265652,0.0017755752816565051,0.0018992264191706187,0.0020154648825430055,0.002052313224869984,0.0020350515227995913,0.002026251229527154,0.002026251229527154,0.002026251229527154,0.0020519872910406134,0.0020519872910406134,0.0020519872910406134,0.0020519872910406134,0.002049221931338052,0.002023901986021537,0.00201571694230529,0.002027354424933958,0.0020023789162730843,0.0020362516788992036,0.002096714441165548,0.0021171234634004277,0.002196003174774197,0.0022869120807802457,0.0022885677540780414,0.0023227739583142615,0.0023875335604538472,0.002493264936353934,0.002633955400832666,0.0027478565155598655,0.002893743967383844,0.0029873501128739877,0.0032651137952922626,0.003454828745677596,0.003454828745677596,0.0044870550013187405,0.00483149200884414,0.004891424037637759,0.005151645363850266,0.0056589751026118185,0.005708610104248502,0.005814180519153167,0.0058361826611640355,0.0060390757963583175,0.006197525343292987,0.006217987337364894,0.006303552763065601,0.006565801351964717,0.00688896397688199,0.00702652256604086,0.00702667801494905,0.007022140062330484,0.00709847711214584,0.00708006081284851,0.007043977580102667,0.007089640211136117,0.007197047431450665,0.007155661645919631,0.007080228443473668,0.007016997795190161,0.006859621866474264,0.00673718712749416,0.006575003726766893,0.006575784074177027,0.0065350199138227705,0.006497470086636703,0.006516442731772765,0.006531653207945465,0.0066165267390210225,0.0068419818431118,0.006882305121043042,0.0069964727272733285,0.006967555157627037,0.006917145742898367,0.00710893224797482,0.007089241687183834,0.006870970674051069,0.0067625565449116465,0.006368420758446347,0.006274851248792235,0.005802524301151135,0.005245656340538751,0.003750119070483948,0.00364371259780516,0.004265597548903877,0.004532882408159411,0.003972414547423919
EVAdelta,0.004824522251303698,0.0068947076639401805,0.008664246810721199,0.008296232183095276,0.00766489441857876,0.00716831202046897,0.007129478137383738,0.006933302154892629,0.006908295823020327,0.006938241211670415,0.006933675009354379,0.006983354217470317,0.006949941460615783,0.006980495415135901,0.007272873399347013,0.007530065704384192,0.007624614760459614,0.007813942768800985,0.0077361180658792605,0.007752896296577494,0.0077949285880060115,0.0077949285880060115,0.0077949285880060115,0.007817724557870331,0.007817724557870331,0.007817724557870331,0.007817724557870331,0.00781483309950537,0.007763364256882621,0.0077700901731692085,0.007771778992449074,0.007809098575731199,0.0077533566999402614,0.007734059996077902,0.007770491511028044,0.007786156399452238,0.007684953255055249,0.007641383607482788,0.007567870447712788,0.00750160354360041,0.007515894793585942,0.007479872933740639,0.0074508642570827455,0.007271312851892753,0.007217187167201211,0.006894273906682735,0.0066068005709643,0.0066068005709643,0.006062838783402302,0.005944710985090862,0.005956829962544097,0.005912038213706783,0.005566105923451081,0.005552822394861989,0.005576565780554765,0.005567049113044065,0.005510925900151453,0.0052640481128238825,0.00525422612858506,0.0052179072704209295,0.005052220241955285,0.004676779444508616,0.004622862731578747,0.0045997932488409665,0.004564237581085928,0.004590014031493506,0.004624248561988731,0.004592935214443705,0.004497536902257515,0.004520064876153307,0.004502084850403154,0.004567552045005807,0.0046352009343459954,0.004629048607314723,0.004680701781964558,0.004707965091963917,0.004936509278417933,0.004966082883660405,0.004909734921903497,0.004946467894183071,0.00497924424175622,0.004968516924675481,0.004845227980121547,0.004714643161030874,0.004476387338727017,0.0044077195127241175,0.004041925411667591,0.003752855741595673,0.003581245576373293,0.0033624657611535103,0.0028443630419751065,0.0024625611504816014,0.0021803436224795414,0.0018289723631925714,0.001524880426508668,0.0012604800531683669,0.0013256354175607,0.0015724706100848085,0.002293929349678314,0.003357528471706117
XBM_mu0,0.0010388922412973844,0.002581627396543218,0.004908416201040877,0.007319477021855203,0.009311784933118461,0.010796292039001787,0.011066246758775322,0.011344092935741124,0.011632207972638642,0.012286628859812132,0.012749195442721128,0.014386565797033346,0.015820281499622224,0.01593991336969991,0.017748493695864953,0.019673180982321403,0.02111942723642568,0.022411648827784236,0.023062906023036067,0.023342397200107223,0.023498307052726597,0.023498307052726597,0.023498307052726597,0.02374701314255545,0.02374701314255545,0.02374701314255545,0.02374701314255545,0.02390723403818007,0.024162422217749113,0.024247885946353742,0.024384086829395635,0.024796336621920934,0.025300380617808038,0.02610175893303135,0.02643756928037322,0.027578471770492108,0.02805748202671332,0.028285938430672952,0.028658320046298535,0.029262532594406143,0.029616959237289908,0.03006111230400399,0.03039158283930521,0.030804675884747668,0.031091296594094486,0.03224735909613319,0.032697591921569846,0.032697591921569846,0.03545044296552213,0.03616249746185107,0.03629699010658094,0.03670873503201677,0.03798364663472242,0.038080486401697256,0.03829985410520542,0.038445603358470026,0.03890473391231086,0.03948524486765559,0.039815244079799084,0.03998261626130728,0.041001523482038005,0.043294192099642914,0.04424329642966096,0.044448162223342136,0.04471572786771638,0.04509820338552617,0.045304294747332774,0.04563768897648124,0.0474471229529736,0.048368507234123004,0.0490913096165273,0.05147190788984013,0.051954932851147495,0.05279449499624522,0.05359195466554734,0.05458742238757053,0.05651074442481807,0.057098622450875935,0.058292128083021644,0.05876029561897078,0.05956359478050466,0.061609574777293896,0.067547058404553,0.0714095823550146,0.07427980325537975,0.0762243405277574,0.08007163830157715,0.08606257473972645,0.08875468711437684,0.09211250339752697,0.09892821182031442,0.10144461871720212,0.10404358557126625,0.10585546901365817,0.10682924561805274,0.10015511970290958,0.09729391837015933,0.09406889521245332,0.10506502074283264,0.15128954324520205
XBM_sigma0,0.0024267522140812847,0.0025672727828345288,0.003120731412520117,0.004744813516449731,0.0048114021155345466,0.0050504339780141905,0.005072649426814957,0.005119473972576061,0.005216384085431569,0.005271294814412686,0.005211797872427315,0.005129785528386388,0.00475446555162351,0.00476498548675397,0.004516898829975746,0.004128773416587794,0.00390315577548217,0.003723571745220422,0.0036683645372274087,0.00365640455496008,0.003646688180717894,0.003646688180717894,0.003646688180717894,0.0036199420256861625,0.0036199420256861625,0.0036199420256861625,0.0036199420256861625,0.0036042356834636857,0.0036072923272779667,0.003605832910564266,0.0036298004287742547,0.0035930581529919348,0.0035124396551383663,0.0033769683686584173,0.0033022792643602195,0.003215869596921661,0.0032130080787047266,0.00318769310286815,0.003206481266074701,0.0031475072657515257,0.0031089407963884597,0.0031302630837016787,0.0031408648718195264,0.00313135082449012,0.0031023050130001284,0.0032157987289588297,0.003310872569934009,0.003310872569934009,0.003370636061994836,0.0033468294523154585,0.003375285490956781,0.0034320653377046817,0.0033953119442856616,0.0033950168670026093,0.0034043944450102837,0.003403785901053946,0.0034322184608668316,0.003435054145602079,0.0034161297444175176,0.0034080671890172054,0.003317995100240556,0.003074289803736363,0.0029822163257436918,0.0029667750797243153,0.0029043986116827902,0.0028478468369229626,0.00278853226184983,0.002767615529050582,0.002553656612659494,0.0024343747885133826,0.0023291922351074135,0.001961873005161041,0.0018510374050623168,0.0017556445610968918,0.0016423646604282194,0.0015226464453189648,0.0012791015941443495,0.0012247956166413498,0.0010537691070200417,0.0010024368594028221,0.0009196643795905679,0.0007962427907470815,0.0004726214982012644,0.0003406075320633306,0.00025851378816676984,0.0002060926826885634,0.00012670151889793146,5.4137046449520554e-05,2.666682709240309e-05,7.246654279313702e-06,5.170793717534927e-06,2.866419333824588e-05,5.9375188198096396e-05,0.000110366579211707,0.00022311243566486283,0.0006901617825998407,0.0008530185022874726,0.0013683664230030868,0.00264881875498435,0.007436869245649014
XBM_mu1,0.08634713101949953,0.08112154904639013,0.06251061852884576,0.049064665893501336,0.04048528766208548,0.038676874787765714,0.038358933650513904,0.03800820356878032,0.03793809898961298,0.03736968680107533,0.037179776802153786,0.03638438505703534,0.03576755731893089,0.035543636322267425,0.03469004679008636,0.03395434527406849,0.033443811678274704,0.032529057065507905,0.03203966843463424,0.03194832037152073,0.03185999490114921,0.03185999490114921,0.03185999490114921,0.03169611304033226,0.03169611304033226,0.03169611304033226,0.03169611304033226,0.031609309482303116,0.03141809698614151,0.03131452290529535,0.031249512925445755,0.030719514556383554,0.030401317645806114,0.02958996989137952,0.02937945532627695,0.028094083471950082,0.02736328283050371,0.02714491157265575,0.026524605669027812,0.025133183781226087,0.02440082671889099,0.023652808098462264,0.02296478833481075,0.02225949228405344,0.021857420624604607,0.019976267370309442,0.019185785545718592,0.019185785545718592,0.01596737807427051,0.01528472710924711,0.015155712667295207,0.014832941231015195,0.014045892467380305,0.01396404993658007,0.013826511598556412,0.013798428660739215,0.013459826543815834,0.01287257555138932,0.012667553306040968,0.01258239014244189,0.012174410842214045,0.0114007978107864,0.011298354890696194,0.011295524861243522,0.011230757592997076,0.011197176958057553,0.011170085484472292,0.011133565135205248,0.010804453525570357,0.010714036949466044,0.010731701371021196,0.010683580719966224,0.010646277105408664,0.010630509944075106,0.010704989828608125,0.010743921905137288,0.010549677036761351,0.010495929283401484,0.010413873431531995,0.010408949683934465,0.010294501988744598,0.010248443065986823,0.010044511300217995,0.009957853900419478,0.009672178511028973,0.009503100843429091,0.009178948855673053,0.008789030512310947,0.008640347133554882,0.008214873991554406,0.007688381477845452,0.007408721080249925,0.007140586133916882,0.006791549090211735,0.006496512053824066,0.0061815902336658235,0.0064032146491606046,0.006646236209588929,0.005377092020315777,0.003893358350680831
