,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
IWRmultiplier,0.08688049944218473,0.08696436809468447,0.22599115559646119,0.24938662519946025,0.2825798908807833,0.2830479589411318,0.28218940502273454,0.2812642210672631,0.2802166869314544,0.2803994536695682,0.27959638064762093,0.2784734915638198,0.2764264282982013,0.27551930050972007,0.2726892618175332,0.2693230661833408,0.2665077155221075,0.2648927211484107,0.2638120377609622,0.2631300552990935,0.26249652513221483,0.2550500517083876,0.24495796055637303,0.24408575459435142,0.2392615280952444,0.23934146543396825,0.23852122507863344,0.23863101033327833,0.2382400315571652,0.23809416053820995,0.2371844988829176,0.23747097402712777,0.23901603755329473,0.23998728638677072,0.24077795446554878,0.24158477817082152,0.24619869521316276,0.25131138817141047,0.25382539347610183,0.25473157380089756,0.25540788318949126,0.25668423072427615,0.26064335185177656,0.26353816166325184,0.2696409029402959,0.2752345473334028,0.28448505592008244,0.28812908192336456,0.29025730158940394,0.29419950710339166,0.3003208171120457,0.30190559590870136,0.3058651342315973,0.31010849013514963,0.31577865856756077,0.32512823529172297,0.3290615874258883,0.33198849261562013,0.33852921223765453,0.3521783423015352,0.3576657335871328,0.3783017489212073,0.40123462876757837,0.4061561683322231,0.4125139812644145,0.4314869573904496,0.44459097060575853,0.4539325996502893,0.47426635280217255,0.505126991338458,0.518882867746635,0.5449891761618346,0.5571962821112106,0.568175394052636,0.5928998790628878,0.6025372198031916,0.608114960598411,0.6134742467700519,0.6169141713749153,0.6367595400640126,0.6379835372287659,0.6420315109557928,0.6453576453426982,0.6624947270206294,0.6831535774267622,0.6918753699063276,0.6989530844923344,0.7073362801643829,0.712985974897019,0.7153149203505906,0.7240003637201609,0.7331006785344464,0.7368033908333762,0.7448239173626742,0.7495180827788476,0.7516627738227194,0.7647137242419383,0.766852990814574,0.7681088644753894,0.7714747292455619
RESloss,0.0011638625208625578,0.0012054654518930275,0.0014909089590300151,0.0013408988567783244,0.0023888870563788514,0.0023765067432389977,0.0024196224357459703,0.002501866718831099,0.0026077929955822332,0.0026568325805737415,0.002689061849915305,0.002706134423995737,0.0027130172481532834,0.002810168816609476,0.002834961469216722,0.0028370888212780063,0.0028090683732863928,0.0027251246374666383,0.0027804162305547333,0.0027198882309079483,0.002765871116790516,0.0028992326022674697,0.002742072451030076,0.0027397700603866855,0.002614074675666498,0.0026410146990931537,0.0026142598752007086,0.0026222194848143517,0.0025821121804881354,0.0025630003667791493,0.002379215062702032,0.0024549699381714424,0.002451797284654653,0.0025077128842209704,0.0025638127328341236,0.0025215003378951605,0.002564488466748534,0.0025168346408683475,0.002463556320693998,0.002484857134023876,0.0025179260933054096,0.002467981981921016,0.0023761188726940624,0.0023253301368163243,0.0022841026342988948,0.0023339487019032753,0.0023496471982374606,0.0023108104222102333,0.0023237643282816548,0.002263533985881186,0.0022246002463904057,0.0022107657733057627,0.002145159433145826,0.0021177448181336255,0.0020916678795440896,0.0020052397791235034,0.001983575733525597,0.001992206775039851,0.0019598270429140056,0.0018489235433587546,0.0018600566163433554,0.0018446640093473996,0.0017844365197103851,0.0017482063440342358,0.0017589450888077823,0.0017589487969654437,0.0017129235882519663,0.0016791210823275118,0.0016604383966984347,0.0016676542371541385,0.0016034669434415699,0.0015768015939645504,0.0015555788400874802,0.0016349299550088602,0.0015251510111391016,0.00154627737913225,0.0015525596101837258,0.0015427371993911373,0.001572659415011323,0.0016661531654613266,0.001644728090712524,0.001686484345906101,0.0016624506630780115,0.0015680518246432376,0.001472545384384013,0.0014700729233623388,0.00144988861859472,0.0014554224775656093,0.0014202712899164904,0.0013946307571034394,0.0013981359483380615,0.0014201562691442994,0.0014376245342920752,0.0014566709735318983,0.0013827289885295871,0.0013615538859164992,0.0013715638595602016,0.001420137283294883,0.001451423329341223,0.0012686190833279653
TBDmultiplier,0.0011218809844054875,0.001065927057673892,0.0008811019431760234,0.0015862202503415807,0.0024427739418234756,0.002460935312049953,0.002551032074601598,0.0022921978771951283,0.0023080695962851487,0.002398150117582001,0.0023970970667846246,0.0024433323224017727,0.0023587281467892527,0.0023098964533151494,0.0022185595327467935,0.0021042778586173668,0.0020653617049885826,0.0020370934420990447,0.0020066710055404837,0.0020464091298693717,0.0020491262987883795,0.001982253642439505,0.0020477801053244513,0.002025715866721734,0.0018670356997673335,0.0018733656432484342,0.0018342313816644496,0.0018419983596838112,0.0018186856387506437,0.0017503823398925572,0.0016472914711334564,0.0015629422040445947,0.0014045932949903492,0.001403733197715231,0.0014150638760554604,0.0013794983665330587,0.0014289089210687991,0.0014121852764945933,0.0013624082679481284,0.0013503219771053689,0.0013517010228976435,0.0013455073896037292,0.001321401958099155,0.0012608355751099025,0.00128418492480626,0.0012394504337024468,0.001236804177626359,0.0012101935829114633,0.0012454730172378546,0.0012858193902348701,0.001287204154140413,0.0012800185660734285,0.0013463419056227147,0.0013526021529376034,0.001347285390431547,0.001319517148137082,0.0013365718374216905,0.001329832062848712,0.0012786138296041443,0.0012447089061648133,0.0012478497848796312,0.0011826260547264317,0.001144175441187693,0.0011235398493622869,0.001139119845634771,0.0012215560729090485,0.0012438824877288271,0.00122626231386586,0.0012230299361872985,0.001165259102505027,0.0012353320192835414,0.0012682087491429062,0.0012443515531023067,0.0012639328359206803,0.001268238127458932,0.0012563466399453205,0.0012520625458546657,0.001241428274230979,0.0012557433678802791,0.0012663791033589143,0.0012723019342595024,0.001282817127460029,0.0012834436530658234,0.0013032402628827984,0.0013375069691990923,0.001327857020482975,0.0013345387635643037,0.0013263911328285222,0.0013965068346293383,0.0014202028577412593,0.001565553083036736,0.0015092428638775626,0.0015435965906035296,0.0015310303487542191,0.0015747168846035108,0.0016078686996981422,0.0019185576533253916,0.0019826550588673392,0.001961278812467339,0.0021777601583084743
M_Imultiplier,0.00623071483259167,0.0063382357218898875,0.004754737390178136,0.004015717935027647,0.00351067771078531,0.0033108738741800385,0.0032792173948392655,0.0032834871883896553,0.003339905549593849,0.003366663518875525,0.0034486253847341173,0.0034564729053396816,0.00358868553312223,0.003358669040982574,0.0032881935619925983,0.0033305697213015695,0.0034069782220008844,0.0034443966764150747,0.003453329798088519,0.0034904119145820773,0.0033933051170652417,0.003439536619916082,0.0033630122721313993,0.003363819432546764,0.003352799726738665,0.0033856356537409356,0.0034364397449423573,0.003440596259969053,0.003378364760374266,0.003396324336702597,0.0034208138741860287,0.003408102658203592,0.0033017436844966145,0.0032870081170608056,0.0032014070423973503,0.003201118137665594,0.0030582043045623516,0.0030308914186511354,0.0030494648868390505,0.00304151488201494,0.0030375434894081453,0.003018013788629466,0.00305089865502494,0.0029553048210496768,0.0028919876344975517,0.0029366976437788664,0.0029805733098836203,0.0030276386583799296,0.0030057272506682233,0.003039834073091237,0.0030983429966213215,0.0031081746248728032,0.0031463516428841577,0.003131447107649119,0.0031382184631801543,0.0030941882799565526,0.0031084445314414773,0.0030805322560310765,0.003184684783154496,0.003130843199424902,0.0031640979595589105,0.0032367779952196503,0.003332423049778387,0.003334036628176265,0.0032774621003706732,0.0032005738709291165,0.0031840823646883515,0.00314636917996742,0.003229894358969354,0.0031218408207991997,0.003111912766386479,0.0031148960712396173,0.0030699506660900083,0.0030440646517330837,0.0031028496945523813,0.0029958150559481413,0.0029590100300976208,0.002887214282832139,0.0028399844263480717,0.0027780880621756333,0.002801340002224674,0.0027756497194704735,0.002737310703452014,0.0028854217274036664,0.002882102277641467,0.002801457579271016,0.0028662345812749553,0.0028953347584481366,0.00281724980468569,0.0028073379475536636,0.0027014284788927654,0.0027331719300057494,0.0027644259822143997,0.0026686495473850222,0.002682834333300748,0.002645846201258238,0.002822447489810266,0.0028314469101660142,0.0028460347024423494,0.0028057588549424205
ShoshoneDMND,0.006557187628674841,0.006047547334460601,0.0034185304544959516,0.0027801509053919813,0.0033615652834050333,0.0033081828324567574,0.0034630757773775724,0.0034685242717954526,0.0036284159779181417,0.0036603914122834594,0.0037786709615466965,0.003991004310705123,0.004212865141565095,0.004464741169582512,0.004431001371667066,0.004313559032663416,0.004615817989260541,0.004741228802747488,0.004897826867216633,0.0050224655216922235,0.0052084331697252635,0.005319595172253456,0.0064592379312876655,0.0064734045202375105,0.006909265277548906,0.006891109434097726,0.00694305080169359,0.006973275030163656,0.007020578178035582,0.006931955504757307,0.006810763341211089,0.007021308200830813,0.0072323184647968865,0.007205097909503696,0.007204984793230782,0.007220005675690784,0.0072333178793073105,0.007624044906176073,0.0076603699016658785,0.0076705607142961586,0.007730508518940803,0.00780045096701168,0.007962672940848396,0.008014978525727702,0.008168798263802998,0.00839443002457735,0.008134837410780534,0.008182331994058862,0.008227892526458183,0.008198074785982544,0.007999356422519073,0.008063272453431837,0.00805898299901481,0.00813635816915999,0.008152148614150425,0.008330155791309564,0.008237593275972673,0.008230425878503842,0.008269480341933796,0.008120960594154101,0.008152676121310844,0.008079567719967543,0.008066345560060705,0.008017467179565673,0.00790656672037878,0.007828050456905275,0.007899206867125782,0.007826054859024512,0.007807779073222977,0.007785996409969345,0.007641353835708424,0.00760881074666774,0.007505703974709158,0.00741022905239817,0.0071425511126530054,0.0071008185434824735,0.0070820882463135115,0.007000157391357349,0.007064864114140861,0.0066131754518058035,0.006571419249116928,0.00651094755281063,0.006421881292361488,0.006184963133569548,0.0060398061012456004,0.0058165462021510595,0.00567646735541803,0.005683066770963854,0.0056016104978511005,0.005597420769945435,0.005443494620590435,0.005236860902900682,0.005147671460990329,0.0049678073400093005,0.004840687812741938,0.004881644439299456,0.004769438540749289,0.004771957793766126,0.004672673851737693,0.004670671369428154
ENVflows,0.003954322772243411,0.003649961372105452,0.003693222808438565,0.003632697451866863,0.005264163492280495,0.005319579815332919,0.005464774767186706,0.005686159262759612,0.005684539670195403,0.005792049900038747,0.00595809375800487,0.006001912435336221,0.0061937113114525185,0.00631156836377823,0.006684414582864811,0.006874437870554868,0.00720343499968584,0.007353814148722953,0.007398209832714294,0.0074873491388134155,0.007550710314108752,0.007667509309394116,0.008177028643298011,0.008237903934195587,0.007944288927966931,0.00792732205601832,0.007956798524586977,0.0080562257717341,0.008138271178808132,0.008111618880458433,0.008143067205300513,0.008373241320275589,0.008589409909825957,0.00862649357894358,0.008609385968589005,0.008698362997324008,0.008902574699959578,0.008952234067965956,0.009027320450006614,0.00899338520119784,0.008986281637255445,0.008991747562606756,0.009016799652847629,0.00900964315709591,0.009021107266991096,0.00895522652781437,0.009309331336533118,0.009398984112937922,0.009373990082728085,0.009188741967456464,0.009242087446465281,0.009256924171784876,0.009284429234229279,0.009115264385636396,0.009189435400153705,0.009256849126381738,0.009271271933796298,0.009205959635913537,0.009146701616820106,0.009218704127799815,0.009282347431483805,0.009206175955809283,0.009062070615825103,0.009051051993485383,0.00910084882406625,0.009057802890966402,0.009032119210954774,0.009079640749017298,0.009070665296453681,0.008924307803979027,0.00899243224855748,0.008761236689634622,0.008853119330883065,0.008882804985379229,0.00879747833847431,0.00876682930301047,0.00861354788640668,0.00864095798924753,0.00866109308314614,0.008830080302427558,0.008773141232066703,0.008706609487127813,0.008759644416331954,0.008732814119631541,0.008609071739243196,0.008531335203756202,0.008580106433257765,0.008760366160994171,0.008725815707068952,0.00887296904455128,0.008948293590003147,0.008912396155846405,0.008914304203209187,0.008963363605142133,0.008859099431706109,0.008867114819957814,0.008681535849440905,0.008583471050337866,0.008244234923212971,0.007943837716565209
EVAdelta,0.009334852175337478,0.009454186010039849,0.009889429813453511,0.011625911785874408,0.012325723097589938,0.012191283686577481,0.012150635994733958,0.011872320524029268,0.012019819279893807,0.012003838270182357,0.01193122388886943,0.011991096915776015,0.011813689168297873,0.011387743896749661,0.011118047254045605,0.011078661340343137,0.011021119550715728,0.010841224287380958,0.010892247342112015,0.010878393493266119,0.010635158757681345,0.01063111273021419,0.010089321095467483,0.010027939676706,0.009423493954690491,0.009360765959049028,0.009191124459317645,0.009294390476390501,0.009213215302384139,0.009220181860396002,0.009149351138283775,0.009126574245043886,0.008823762984837983,0.008939621455829489,0.008899475429061129,0.008788851870325243,0.008818613251473428,0.008630280331350408,0.008635479211265009,0.008559921718170778,0.008476508853549752,0.0084948959466992,0.008202234135368554,0.00803677713578551,0.007995834734951683,0.007842765313903289,0.0077145130857223425,0.007590939070648367,0.00761873400470227,0.007677490275480889,0.007602678951072395,0.007518538909453318,0.007568204790398835,0.0075605223474516535,0.007688774633808239,0.007613036672450173,0.007676143294676945,0.007662528133693804,0.007603982277184301,0.007426862980665281,0.007471850465280383,0.0073282195250068865,0.007154017517022225,0.007115870139710605,0.0071977190574191215,0.007160971639393832,0.007169648625224172,0.007199088098529982,0.007179552504369357,0.007135065135243743,0.007161874644091465,0.007284324691735028,0.007389003596102463,0.007404662136714197,0.0076176170239403715,0.007619196439777881,0.0076241154680276105,0.007526427583547636,0.007532584193357752,0.0074832441209784955,0.007457874564033963,0.007377041973702276,0.007391815756782921,0.00741148824483067,0.0077456765675254285,0.007646684950777827,0.007857303704600992,0.007920954097833902,0.008039963451892363,0.008113281728620322,0.00837249028043774,0.00836764166404154,0.008614501831828254,0.008831238193484957,0.008719887474244853,0.00858304397673371,0.008206559910409163,0.00849320295288009,0.008534406137873065,0.008993871750174992
XBM_mu0,0.008959161017726817,0.00919152307123268,0.012076964528322473,0.013135628524694493,0.023072250473014127,0.024336285444101758,0.024997437763048126,0.026407754814077748,0.027868467405124657,0.028410964318370438,0.029095908969784867,0.03015629275819427,0.031450444097976406,0.033269666811861616,0.03465888128813918,0.037201825172974476,0.03928398182710573,0.04057694856478722,0.04139441568494945,0.041748071953950805,0.042142942158288836,0.04652416499640608,0.05453488185855868,0.05701849211608144,0.06372457718824757,0.06401756932517794,0.06553513407725364,0.06562054095941956,0.06700452092955841,0.06791048613341649,0.07166413555572808,0.07492781751250731,0.0839201925049891,0.08646620467546551,0.0886944747148572,0.08977692382901695,0.09368385897324373,0.09864877371006439,0.1001290503609604,0.10095343798994105,0.1020987347480023,0.10292773480754557,0.10646002228073358,0.10886087777931826,0.11188858478220025,0.11503646748876778,0.11891636234028898,0.1196566452442063,0.11989787772249753,0.12097262685763717,0.12253139334310864,0.12304391506572909,0.12380933652671189,0.12483384563529427,0.12495412065774121,0.12628782811965056,0.12670165009156475,0.12685147587307058,0.12728974619591482,0.12754296424405825,0.12724124718612806,0.12778234561691312,0.12796115253945775,0.12821016781224137,0.12742148279950233,0.12637860186554717,0.1256559430266907,0.12463416305569935,0.12315867799007946,0.1190540375983107,0.1174668699955834,0.11460859719397457,0.11321233576411538,0.11148128485298535,0.10858590076236269,0.1072129389731471,0.10640799828720483,0.10547152745593089,0.10494325747347415,0.1009508620590083,0.10093637174431143,0.10010975639153115,0.09975879134150392,0.09691157901626617,0.0935032765678652,0.09188035879800538,0.09043844743995373,0.08880148976620093,0.08766309924819056,0.086979536832123,0.08534918048248344,0.08274525625112733,0.08201555293132587,0.07927534182764256,0.0776256791121569,0.07692065053745065,0.07210559066749463,0.07116056983950869,0.07023026874315548,0.06681309240051438
XBM_sigma0,0.009560895002741033,0.0096190010561411,0.012819523725778183,0.011176994457450644,0.010033433212242487,0.00996367884608609,0.010032013240548577,0.010025994938897092,0.010200904406987116,0.010264164448626045,0.010246733219276234,0.010157145202453664,0.010133996222200315,0.009884968204545375,0.009816150649062728,0.009816519351551993,0.009574635799306222,0.00964417769281026,0.009717222069566838,0.009634240313037631,0.009669206989357089,0.00965498907970064,0.00906481226221619,0.00906637980244038,0.008920153472065656,0.008988362739752079,0.009073243058425686,0.00916867624568828,0.009112825703131966,0.009179165173649287,0.009113859754342868,0.009097050134849766,0.008761333032137733,0.008632129455530102,0.008594909433338495,0.008506106597659773,0.008444255245462835,0.008381811934218095,0.008160196082283095,0.00811947022193266,0.00802274514663636,0.007880905448520048,0.007561875059001472,0.007408062119815178,0.007196923182334859,0.0069754162646959075,0.006736867359527109,0.006789808632349791,0.0066352414372714994,0.006525108159129087,0.006490689168828301,0.0064333196024579774,0.006327930503287856,0.006301326047612792,0.0062838880466270395,0.006177640111191991,0.00610065645423704,0.006049117721910863,0.005926288720819743,0.005825936018431827,0.005794367983267627,0.005282983755144434,0.004739046591446546,0.004691706305301114,0.0045903688124371185,0.0045041034690887416,0.004407382514861241,0.004535159218668157,0.004595055044537974,0.004558307551425684,0.004670031596748539,0.004617818365237412,0.004634472605456788,0.004631113921475595,0.004673053798037457,0.004657205986885963,0.004762936829514239,0.004766651786931403,0.00481996042802857,0.005039529232921844,0.0050244773956397235,0.005128687414963062,0.005219958520165118,0.005432251291527726,0.005749126020282875,0.0059755038143831036,0.005955601436045636,0.006141517041550185,0.0062238675253067175,0.006383774028385467,0.00676914821067715,0.006973491645618637,0.007254930741371621,0.0074743200101355664,0.007849801268263457,0.007868327823197937,0.009325391142495934,0.00956881315272097,0.009604364118242463,0.010483878920911004
XBM_mu1,0.2724921077730436,0.27842646653994485,0.20383599637680946,0.18744914996467113,0.18602698929485056,0.18741197263758327,0.18803687968686716,0.1904158562882939,0.19220157101765495,0.1917584355502107,0.19230237764434463,0.19510215735331,0.1974510506633963,0.20045952692509372,0.2031732569466545,0.2072859695022313,0.21109843106692597,0.213027258818197,0.2140623385568393,0.21463454792901732,0.21596795590052592,0.22300844538423456,0.2339097006279259,0.23569385758467898,0.24449534412943177,0.2446469421851085,0.2456261718610057,0.2455674678596251,0.2475714376073749,0.24781081626785584,0.2501672025014083,0.2521549136294962,0.2565548860616657,0.25636108002085484,0.25611736788005407,0.2560184720173158,0.2548372683877156,0.2528474190052258,0.2522673259817862,0.25169248237016745,0.25155200569187625,0.2512201383235939,0.24911270212959108,0.24784997371368325,0.24444877143626942,0.2404960238011114,0.23475290668412616,0.23318209817815316,0.23179208683932817,0.22983494786871106,0.2259683257995344,0.22513636937095677,0.22290083243352413,0.2204903810906968,0.217620839375188,0.21179127778148332,0.20989844282015688,0.2083278951662933,0.20426196071903394,0.1967122587672557,0.19411819265762603,0.18315408614252407,0.17122162103894967,0.1688019696259916,0.16541957552671555,0.15657095799238194,0.14992698305612887,0.1458691825865271,0.13643278943684,0.1230728324267387,0.11657101324586723,0.10599734206306391,0.10099507820616017,0.09679154286166003,0.08688855615753545,0.08323312304753924,0.08149472264026408,0.07926541628848197,0.07803751586700489,0.0712627032513943,0.07073358645062286,0.06922684826698197,0.06799466051449182,0.062224399232185576,0.05561509749660363,0.05279593916941419,0.05068077619196652,0.047768081756361845,0.045948350219081904,0.04514418345475517,0.042342218251095576,0.03917671155322033,0.0376804144897467,0.03510106398706265,0.033332168389033426,0.03261550868315454,0.027044372462412557,0.025805954887634614,0.0255948049609845,0.02283885219464814
